,Samlpe,Type,TMB.score,Genes
7060,TCGA-K1-A6RU-01,SARC,0.4754797133,6.72758408218672
7061,TCGA-K1-A6RV-01,SARC,1.3831164228,6.86524392985773
7062,TCGA-KD-A5QS-01,SARC,1.4600450793,6.91426111967086
7063,TCGA-KD-A5QT-01,SARC,0.6864069527,7.17557894011224
7064,TCGA-KD-A5QU-01,SARC,1.3717189163,8.16870103603035
7065,TCGA-KF-A41W-01,SARC,0.9218358518,7.11380892109183
7066,TCGA-LI-A67I-01,SARC,0.8212663928,7.07459489984664
7067,TCGA-LI-A9QH-01,SARC,1.666402624,6.9437906504747
7068,TCGA-MB-A5Y8-01,SARC,0.4749733065,7.23612151877208
7069,TCGA-MB-A5Y9-01,SARC,0.4499758982,6.04386952902551
7070,TCGA-MB-A5YA-01,SARC,0.5912992006,6.59318524720754
7071,TCGA-MB-A8JK-01,SARC,0.4888747332,6.91813905691449
7072,TCGA-MB-A8JL-01,SARC,0.6600768708,7.37213413704615
7073,TCGA-MJ-A68H-01,SARC,0.7527538059,6.39699170148441
7074,TCGA-MJ-A68J-01,SARC,0.1773470792,6.66864751879983
7075,TCGA-MJ-A850-01,SARC,0.2882397245,6.78044705381805
7076,TCGA-MO-A47P-01,SARC,0.248006093,6.06937601067457
7077,TCGA-MO-A47R-01,SARC,0.7452722811,7.32711620843455
7078,TCGA-N1-A6IA-01,SARC,0.6041692425,7.61871382310139
7079,TCGA-PC-A5DK-01,SARC,0.2987964925,6.57780819889251
7080,TCGA-PC-A5DL-01,SARC,0,6.50583178101931
7081,TCGA-PC-A5DN-01,SARC,0.9918977732,6.86487917601987
7082,TCGA-PC-A5DO-01,SARC,0,6.14906794308899
7083,TCGA-QC-A6FX-01,SARC,0.7148642437,6.87106259453594
7084,TCGA-QC-A7B5-01,SARC,37.701523869,6.84085954271445
7085,TCGA-QC-AA9N-01,SARC,0.7279270354,7.70679772415451
7086,TCGA-QQ-A5V2-01,SARC,0.3036748694,5.68882815516425
7087,TCGA-QQ-A5V9-01,SARC,1.1413723374,7.8865015829786
7088,TCGA-QQ-A5VA-01,SARC,0.955875434,7.12918442329305
7089,TCGA-QQ-A5VB-01,SARC,0.837445706,7.10580127231053
7090,TCGA-QQ-A5VC-01,SARC,1.1750113942,6.91896175012181
7091,TCGA-QQ-A5VD-01,SARC,6.7893655647,6.46433198428389
7092,TCGA-QQ-A8VB-01,SARC,1.2956253324,7.20354680414371
7093,TCGA-QQ-A8VD-01,SARC,0.1581349724,6.54593153607671
7094,TCGA-QQ-A8VF-01,SARC,15.07167045,7.75174702105076
7095,TCGA-QQ-A8VG-01,SARC,7.0240761989,6.82744417970517
7096,TCGA-QQ-A8VH-01,SARC,0.9400231971,8.27968708709036
7097,TCGA-RN-A68Q-01,SARC,0.2249505773,6.48532176651422
7098,TCGA-RN-AAAQ-01,SARC,0.7242610463,6.05169950957621
7099,TCGA-SG-A6Z4-01,SARC,0.8786883144,7.62491702145121
7100,TCGA-SG-A6Z7-01,SARC,0.9499470113,7.6609308892874
7101,TCGA-SG-A849-01,SARC,0.887827538,7.0593629465038
7102,TCGA-SI-A71O-01,SARC,0.6857094972,7.77733388531086
7103,TCGA-SI-A71O-06,SARC,0,7.64714965153187
7104,TCGA-SI-A71P-01,SARC,0.5928890729,6.7378044535938
7105,TCGA-SI-A71Q-01,SARC,0.5630470896,8.76599269382243
7106,TCGA-SI-AA8B-01,SARC,0.8229499557,7.47377101543818
7107,TCGA-SI-AA8C-01,SARC,0.2023787964,7.81687555156379
7108,TCGA-UE-A6QT-01,SARC,0.2567223606,6.37412238539308
7109,TCGA-UE-A6QU-01,SARC,0.8826189932,6.61799749223486
7110,TCGA-VT-A80G-01,SARC,1.2220940977,7.56030402648912
7111,TCGA-VT-AB3D-01,SARC,0.6018632617,6.32728852307943
7112,TCGA-WK-A8XO-01,SARC,0.5167434855,6.84337834190229
7113,TCGA-WK-A8XQ-01,SARC,0.3676626829,7.24691307474994
7114,TCGA-WK-A8XS-01,SARC,0.6260292452,6.42960825169695
7115,TCGA-WK-A8XT-01,SARC,0.9052124655,7.59675563250067
7116,TCGA-WK-A8XX-01,SARC,0.8820295583,6.7230547937582
7117,TCGA-WK-A8XY-01,SARC,0.8270774877,7.00048018163267
7118,TCGA-WK-A8XZ-01,SARC,0.508219242,6.86350733701617
7119,TCGA-WK-A8Y0-01,SARC,0.7479348838,7.45822473384716
7120,TCGA-WP-A9GB-01,SARC,2.699616196,7.97924863816156
7121,TCGA-X2-A95T-01,SARC,0.8320310314,7.31412778879841
7122,TCGA-X6-A7W8-01,SARC,1.0154880471,6.52893609772962
7123,TCGA-X6-A7WA-01,SARC,1.151370135,6.96272623778835
7124,TCGA-X6-A7WB-01,SARC,0.9737401981,7.49933875129684
7125,TCGA-X6-A7WC-01,SARC,1.4694797061,6.51479530571801
7126,TCGA-X6-A7WD-01,SARC,0.6461576376,7.25939430488464
7127,TCGA-X6-A8C2-01,SARC,1.3602852781,8.06627399579778
7128,TCGA-X6-A8C3-01,SARC,0.9119787776,8.20945232443631
7129,TCGA-X6-A8C4-01,SARC,1.262368628,7.68390655496305
7130,TCGA-X6-A8C5-01,SARC,1.1182751619,6.19344143875139
7131,TCGA-X6-A8C6-01,SARC,1.1928625093,5.9930816022458
7132,TCGA-X6-A8C7-01,SARC,0.1357034176,7.24963995083329
7133,TCGA-X9-A971-01,SARC,0.8580060499,6.08094826280052
7134,TCGA-X9-A973-01,SARC,0.4643250445,7.9458933296945
7135,TCGA-Z4-A8JB-01,SARC,0.2474826459,6.3444030602407
7136,TCGA-Z4-A9VC-01,SARC,0.3237603653,7.19235091462607
7137,TCGA-Z4-AAPF-01,SARC,0.3108712429,6.33331561537392
7138,TCGA-Z4-AAPG-01,SARC,0.7098029976,7.43645790077423
7139,TCGA-3N-A9WB-06,SKCM,4.2690185783,8.78467248313822
7140,TCGA-3N-A9WC-06,SKCM,45.23523658,7.65940692403735
7141,TCGA-3N-A9WD-06,SKCM,23.005108507,7.47035862389219
7142,TCGA-BF-AAP0-06,SKCM,11.120334709,7.3009443145843
7143,TCGA-D3-A1Q1-06,SKCM,1.351174072,7.97847681922855
7144,TCGA-D3-A1Q3-06,SKCM,0.9744375157,8.03349609887644
7145,TCGA-D3-A1Q4-06,SKCM,6.5742371273,8.74849251303326
7146,TCGA-D3-A1Q5-06,SKCM,9.1703709214,8.11345889957966
7147,TCGA-D3-A1Q6-06,SKCM,20.08868603,8.39730891961129
7148,TCGA-D3-A1Q7-06,SKCM,2.2270323481,7.40143110812421
7149,TCGA-D3-A1Q8-06,SKCM,5.5400689296,7.578264763655
7150,TCGA-D3-A1Q9-06,SKCM,0.9103254483,7.07544160928327
7151,TCGA-D3-A1QA-06,SKCM,10.186006854,7.88974605985627
7152,TCGA-D3-A1QB-06,SKCM,9.2515601557,6.58655269284531
7153,TCGA-D3-A2J6-06,SKCM,0.5088936642,6.53849954901176
7154,TCGA-D3-A2J7-06,SKCM,9.117377019,7.27754778137015
7155,TCGA-D3-A2J8-06,SKCM,13.787445229,6.68598952466195
7156,TCGA-D3-A2J9-06,SKCM,1.6623880422,7.16916303176966
7157,TCGA-D3-A2JA-06,SKCM,8.8405146121,8.40276617667396
7158,TCGA-D3-A2JB-06,SKCM,0.4212210245,7.47033627950479
7159,TCGA-D3-A2JC-06,SKCM,5.4688396717,7.57721201635825
7160,TCGA-D3-A2JD-06,SKCM,9.4659797219,5.91147711442245
7161,TCGA-D3-A2JE-06,SKCM,7.3809667997,8.5869412367146
7162,TCGA-D3-A2JF-06,SKCM,35.448983513,7.79213405006406
7163,TCGA-D3-A2JG-06,SKCM,2.5253192924,7.67456534941968
7164,TCGA-D3-A2JH-06,SKCM,15.112789592,8.63681133840745
7165,TCGA-D3-A2JK-06,SKCM,7.45768425,5.59968054407253
7166,TCGA-D3-A2JL-06,SKCM,8.2669419537,7.1178610431375
7167,TCGA-D3-A2JN-06,SKCM,8.3182832618,7.4857902544393
7168,TCGA-D3-A2JO-06,SKCM,15.012374099,7.17597008291301
7169,TCGA-D3-A2JP-06,SKCM,7.8515070865,8.23531089382042
7170,TCGA-D3-A3BZ-06,SKCM,1.7271849955,6.84023230121582
7171,TCGA-D3-A3C1-06,SKCM,3.8323380048,6.16377710848234
7172,TCGA-D3-A3C3-06,SKCM,6.4711574222,7.57258620708279
7173,TCGA-D3-A3C6-06,SKCM,2.4616144252,8.25024101466
7174,TCGA-D3-A3C7-06,SKCM,23.921668527,7.718635925618
7175,TCGA-D3-A3C8-06,SKCM,14.224641446,7.8179906339794
7176,TCGA-D3-A3CB-06,SKCM,5.5471289058,7.26727047677192
7177,TCGA-D3-A3CC-06,SKCM,0.9241780314,7.25536806809606
7178,TCGA-D3-A3CE-06,SKCM,1.01288757,7.05042478002197
7179,TCGA-D3-A3CF-06,SKCM,0.8816872951,7.51412673999193
7180,TCGA-D3-A3ML-06,SKCM,22.868887927,8.45401934784149
7181,TCGA-D3-A3MO-06,SKCM,1.6523967924,8.25157949191289
7182,TCGA-D3-A3MR-06,SKCM,20.437697538,8.24520595663113
7183,TCGA-D3-A3MU-06,SKCM,12.03699641,7.16335316005154
7184,TCGA-D3-A3MV-06,SKCM,12.375539139,7.09407107950891
7185,TCGA-D3-A51E-06,SKCM,7.1113091926,7.41114721374678
7186,TCGA-D3-A51F-06,SKCM,2.8841366364,7.31386202849132
7187,TCGA-D3-A51G-06,SKCM,29.202129452,8.01443326541995
7188,TCGA-D3-A51H-06,SKCM,0.5676724361,6.85463453327913
7189,TCGA-D3-A51J-06,SKCM,11.449543423,7.95796470602592
7190,TCGA-D3-A51K-06,SKCM,0.6542786176,5.9132036149197
7191,TCGA-D3-A51N-06,SKCM,2.4433271788,8.04393993028828
7192,TCGA-D3-A51R-06,SKCM,18.178718311,8.91672495234822
7193,TCGA-D3-A51T-06,SKCM,30.370578507,7.8133116832135
7194,TCGA-D3-A5GL-06,SKCM,10.494676479,7.54357822507116
7195,TCGA-D3-A5GN-06,SKCM,10.983405895,8.63960048926307
7196,TCGA-D3-A5GO-06,SKCM,37.319203067,7.61978127346524
7197,TCGA-D3-A5GR-06,SKCM,6.0510656812,8.32461045528352
7198,TCGA-D3-A5GS-06,SKCM,9.4346091502,7.98108067572902
7199,TCGA-D3-A5GU-06,SKCM,17.876736223,7.72444817458126
7200,TCGA-D3-A8GB-06,SKCM,23.544108746,6.04697342822444
7201,TCGA-D3-A8GC-06,SKCM,20.560214365,7.46823349016051
7202,TCGA-D3-A8GD-06,SKCM,2.8358382492,7.94181956163763
7203,TCGA-D3-A8GE-06,SKCM,0.1787893654,6.9175979818991
7204,TCGA-D3-A8GI-06,SKCM,124.51788029,5.4507637224747
7205,TCGA-D3-A8GJ-06,SKCM,4.2804981075,7.55612957869911
7206,TCGA-D3-A8GK-06,SKCM,13.72491738,7.53512275550142
7207,TCGA-D3-A8GL-06,SKCM,44.93087373,7.86372397022622
7208,TCGA-D3-A8GM-06,SKCM,94.110058972,7.30800051989152
7209,TCGA-D3-A8GN-06,SKCM,5.2064720625,7.00446343339649
7210,TCGA-D3-A8GO-06,SKCM,13.242626733,7.94860820441121
7211,TCGA-D3-A8GP-06,SKCM,14.629312346,8.42292336892221
7212,TCGA-D3-A8GQ-06,SKCM,33.515995012,7.456406432496
7213,TCGA-D3-A8GR-06,SKCM,9.1544239842,6.3275788205401
7214,TCGA-D3-A8GS-06,SKCM,5.0675625955,6.3529927881403
7215,TCGA-D3-A8GV-06,SKCM,9.9234809406,7.8484627705498
7216,TCGA-D9-A148-06,SKCM,6.9105959615,7.04314579841039
7217,TCGA-D9-A149-06,SKCM,6.2636908704,7.44777513816229
7218,TCGA-D9-A1JW-06,SKCM,22.04713328,6.30348213797808
7219,TCGA-D9-A1JX-06,SKCM,4.498525646,8.42544809396291
7220,TCGA-D9-A1X3-06,SKCM,0.9864487831,7.88293349007681
7221,TCGA-D9-A3Z1-06,SKCM,11.529648831,7.30045967494793
7222,TCGA-D9-A3Z3-06,SKCM,3.2295215005,7.22699729519642
7223,TCGA-D9-A4Z6-06,SKCM,7.4768856516,7.47720352371407
7224,TCGA-D9-A6E9-06,SKCM,4.4162139221,6.21661798761895
7225,TCGA-D9-A6EA-06,SKCM,16.215680308,7.94692732902178
7226,TCGA-D9-A6EC-06,SKCM,107.95910008,8.18474249762906
7227,TCGA-D9-A6EG-06,SKCM,1.7659251414,8.71395689863413
7228,TCGA-DA-A1HV-06,SKCM,34.706079528,7.6391167718027
7229,TCGA-DA-A1HW-06,SKCM,7.7625308152,7.28046325228664
7230,TCGA-DA-A1HY-06,SKCM,18.292700989,8.45243531317412
7231,TCGA-DA-A1I0-06,SKCM,12.317405114,5.63446753894147
7232,TCGA-DA-A1I1-06,SKCM,10.276633823,7.24462035541701
7233,TCGA-DA-A1I2-06,SKCM,3.1781025337,7.58618145726769
7234,TCGA-DA-A1I4-06,SKCM,6.5557404033,7.56135787473453
7235,TCGA-DA-A1I5-06,SKCM,11.104769801,7.66764118356113
7236,TCGA-DA-A1I7-06,SKCM,11.107269,7.52052720583271
7237,TCGA-DA-A1I8-06,SKCM,4.1575086838,7.91632159203776
7238,TCGA-DA-A1IA-06,SKCM,8.4122227227,4.87550639444006
7239,TCGA-DA-A1IB-06,SKCM,0.3204129071,6.9096659715643
7240,TCGA-DA-A1IC-06,SKCM,23.713081061,7.89375988168679
7241,TCGA-DA-A3F2-06,SKCM,0,3.46774857037337
7242,TCGA-DA-A3F3-06,SKCM,8.0592185004,7.97886352202277
7243,TCGA-DA-A3F5-06,SKCM,8.4973377902,7.32344789589807
7244,TCGA-DA-A3F8-06,SKCM,28.044283651,7.15196539435543
7245,TCGA-DA-A95V-06,SKCM,6.7858303929,5.75911071216333
7246,TCGA-DA-A95W-06,SKCM,4.1022604184,8.12151249145864
7247,TCGA-DA-A95X-06,SKCM,13.242077904,7.75490472580466
7248,TCGA-DA-A95Y-06,SKCM,10.554564385,6.47942047578457
7249,TCGA-DA-A95Z-06,SKCM,45.629579654,7.48408668119013
7250,TCGA-EB-A44Q-06,SKCM,1.2171045127,7.65916604181254
7251,TCGA-EB-A44R-06,SKCM,1.4343329391,7.16467419080863
7252,TCGA-EB-A5KH-06,SKCM,1.0492698224,6.45489415493561
7253,TCGA-EB-A5SG-06,SKCM,6.3137815962,6.4421205277945
7254,TCGA-EB-A5SH-06,SKCM,2.6040255995,5.36997653911572
7255,TCGA-EB-A5UL-06,SKCM,11.260650181,7.5431190464811
7256,TCGA-EB-A5UN-06,SKCM,17.396318019,7.93583524609612
7257,TCGA-EB-A5VV-06,SKCM,0,7.01315106863244
7258,TCGA-EB-A6L9-06,SKCM,0.4482891214,6.01316308333659
7259,TCGA-EE-A17X-06,SKCM,19.873775889,6.12856629042411
7260,TCGA-EE-A17Y-06,SKCM,4.0203544291,7.9381367926916
7261,TCGA-EE-A17Z-06,SKCM,0.6684197726,7.22236627973667
7262,TCGA-EE-A180-06,SKCM,12.616043139,7.73693037168935
7263,TCGA-EE-A181-06,SKCM,76.881688943,7.71015575091129
7264,TCGA-EE-A182-06,SKCM,35.516298893,4.19063461943031
7265,TCGA-EE-A183-06,SKCM,19.156487337,4.61106364463017
7266,TCGA-EE-A184-06,SKCM,8.29139604,7.38333502009374
7267,TCGA-EE-A185-06,SKCM,5.052306689,6.1362624010114
7268,TCGA-EE-A20B-06,SKCM,4.5414971685,7.73555922591225
7269,TCGA-EE-A20C-06,SKCM,53.028337648,8.38045604468346
7270,TCGA-EE-A20F-06,SKCM,12.111392343,7.54185428134365
7271,TCGA-EE-A20H-06,SKCM,15.064643558,8.07857073938315
7272,TCGA-EE-A20I-06,SKCM,0.5098714783,6.55891392446342
7273,TCGA-EE-A29A-06,SKCM,6.0966012987,8.04479031297962
7274,TCGA-EE-A29B-06,SKCM,14.899793185,7.12022157953728
7275,TCGA-EE-A29C-06,SKCM,10.006913868,7.01583442304953
7276,TCGA-EE-A29D-06,SKCM,90.657152737,8.70532853884834
7277,TCGA-EE-A29E-06,SKCM,87.601471705,7.56847967050775
7278,TCGA-EE-A29G-06,SKCM,8.7729599887,6.73150569579717
7279,TCGA-EE-A29H-06,SKCM,7.8857641104,7.36256457592938
7280,TCGA-EE-A29L-06,SKCM,48.093967492,8.235276852214
7281,TCGA-EE-A29M-06,SKCM,53.184127221,7.9327313636445
7282,TCGA-EE-A29N-06,SKCM,15.437073304,8.02685637570448
7283,TCGA-EE-A29P-06,SKCM,7.5871001468,7.59827142833793
7284,TCGA-EE-A29Q-06,SKCM,7.0626607174,8.50685657248241
7285,TCGA-EE-A29R-06,SKCM,16.124450204,7.9992060816588
7286,TCGA-EE-A29S-06,SKCM,26.082730399,7.91468293758496
7287,TCGA-EE-A29T-06,SKCM,8.6991151192,8.29372000603752
7288,TCGA-EE-A29V-06,SKCM,27.015854558,6.60604955948695
7289,TCGA-EE-A29W-06,SKCM,1.9867211344,8.44199950443453
7290,TCGA-EE-A29X-06,SKCM,3.6080538121,6.51544960532195
7291,TCGA-EE-A2A0-06,SKCM,10.695246162,8.30312311081408
7292,TCGA-EE-A2A1-06,SKCM,9.3688992714,7.04287904290934
7293,TCGA-EE-A2A2-06,SKCM,34.897626318,8.40373475291754
7294,TCGA-EE-A2A5-06,SKCM,8.6997936833,7.38657166883899
7295,TCGA-EE-A2A6-06,SKCM,7.1781640966,8.72231496367936
7296,TCGA-EE-A2GB-06,SKCM,16.424276491,7.81999582731822
7297,TCGA-EE-A2GC-06,SKCM,55.896376835,7.99404244791888
7298,TCGA-EE-A2GD-06,SKCM,14.071867225,7.67769792336559
7299,TCGA-EE-A2GE-06,SKCM,6.2511257665,7.87928343846152
7300,TCGA-EE-A2GH-06,SKCM,8.0186061043,7.71513439081275
7301,TCGA-EE-A2GI-06,SKCM,37.85629379,7.83556182657249
7302,TCGA-EE-A2GJ-06,SKCM,27.891946478,8.22157074911493
7303,TCGA-EE-A2GK-06,SKCM,0.0315499931,6.97082191792756
7304,TCGA-EE-A2GL-06,SKCM,8.6032401805,8.24952624697929
7305,TCGA-EE-A2GM-06,SKCM,17.88693081,7.63257182724192
7306,TCGA-EE-A2GN-06,SKCM,11.791911641,7.54780791906543
7307,TCGA-EE-A2GO-06,SKCM,49.416431415,8.15651317801059
7308,TCGA-EE-A2GP-06,SKCM,14.874985525,8.66213929595352
7309,TCGA-EE-A2GR-06,SKCM,41.157525599,8.68246294134306
7310,TCGA-EE-A2GS-06,SKCM,8.7851501229,7.5757050763645
7311,TCGA-EE-A2GT-06,SKCM,8.8905149848,6.44514572243041
7312,TCGA-EE-A2GU-06,SKCM,14.475685624,7.69262518506471
7313,TCGA-EE-A2M5-06,SKCM,50.149434613,7.62887123466521
7314,TCGA-EE-A2M6-06,SKCM,14.390975347,7.9732007393005
7315,TCGA-EE-A2M7-06,SKCM,1.438716866,8.53845822411581
7316,TCGA-EE-A2M8-06,SKCM,2.797472852,7.02899092688571
7317,TCGA-EE-A2MC-06,SKCM,18.721500021,6.90359081168456
7318,TCGA-EE-A2MD-06,SKCM,41.543492166,7.53990471967183
7319,TCGA-EE-A2ME-06,SKCM,0.8307291513,7.34622843884173
7320,TCGA-EE-A2MF-06,SKCM,18.116562613,7.55818887845162
7321,TCGA-EE-A2MG-06,SKCM,5.1413981853,7.91805350337672
7322,TCGA-EE-A2MH-06,SKCM,3.326723,7.24346543681209
7323,TCGA-EE-A2MI-06,SKCM,27.094104772,6.93564446108404
7324,TCGA-EE-A2MJ-06,SKCM,49.610862636,8.19766889851553
7325,TCGA-EE-A2MK-06,SKCM,7.7526705742,8.52335340828158
7326,TCGA-EE-A2ML-06,SKCM,14.740357731,7.49874283056793
7327,TCGA-EE-A2MM-06,SKCM,14.326351952,7.64647136650225
7328,TCGA-EE-A2MN-06,SKCM,3.6750534991,7.94918997361555
7329,TCGA-EE-A2MP-06,SKCM,7.8081040218,7.74297290963159
7330,TCGA-EE-A2MQ-06,SKCM,6.6435750626,8.65299110427993
7331,TCGA-EE-A2MR-06,SKCM,90.423507894,7.71346025069107
7332,TCGA-EE-A2MS-06,SKCM,69.903456039,8.49073142524293
7333,TCGA-EE-A2MT-06,SKCM,23.095756404,7.70817183303016
7334,TCGA-EE-A2MU-06,SKCM,16.723684557,7.53550914283025
7335,TCGA-EE-A3AA-06,SKCM,38.834949012,7.93374773658814
7336,TCGA-EE-A3AB-06,SKCM,16.944790791,7.36234732554681
7337,TCGA-EE-A3AC-06,SKCM,24.697011671,8.20585647471742
7338,TCGA-EE-A3AD-06,SKCM,10.651957133,8.34562181491646
7339,TCGA-EE-A3AF-06,SKCM,24.801842747,7.30317998132019
7340,TCGA-EE-A3AG-06,SKCM,40.030573465,7.80639739807434
7341,TCGA-EE-A3AH-06,SKCM,10.205843117,8.39146295653309
7342,TCGA-EE-A3J3-06,SKCM,3.9743189981,8.2462369657778
7343,TCGA-EE-A3J4-06,SKCM,8.0179029524,8.27296203554872
7344,TCGA-EE-A3J5-06,SKCM,52.198512253,7.18212531311689
7345,TCGA-EE-A3J7-06,SKCM,24.33560227,7.76775691140595
7346,TCGA-EE-A3J8-06,SKCM,6.6399468707,7.6361790769322
7347,TCGA-EE-A3JA-06,SKCM,24.548035317,8.16156509525458
7348,TCGA-EE-A3JB-06,SKCM,14.91490336,8.25645533696935
7349,TCGA-EE-A3JD-06,SKCM,54.953686138,7.85852535390574
7350,TCGA-EE-A3JE-06,SKCM,6.5440089144,7.33353496126428
7351,TCGA-EE-A3JH-06,SKCM,4.1195101487,6.06491064345047
7352,TCGA-EE-A3JI-06,SKCM,27.979142598,8.22366561202052
7353,TCGA-ER-A193-06,SKCM,48.463199786,7.21582920185896
7354,TCGA-ER-A195-06,SKCM,6.4386337501,7.58656506190194
7355,TCGA-ER-A197-06,SKCM,1.1336492177,6.9783155097036
7356,TCGA-ER-A198-06,SKCM,12.074900639,7.28427823170453
7357,TCGA-ER-A199-06,SKCM,7.2072390006,7.45474897618202
7358,TCGA-ER-A19A-06,SKCM,4.0021459992,6.88953320651196
7359,TCGA-ER-A19B-06,SKCM,2.8865921029,8.55135623286355
7360,TCGA-ER-A19C-06,SKCM,1.9442674152,7.46228745453991
7361,TCGA-ER-A19D-06,SKCM,10.713893905,7.69279787865112
7362,TCGA-ER-A19E-06,SKCM,12.071967735,8.44821021940685
7363,TCGA-ER-A19F-06,SKCM,24.589700613,8.25554945654135
7364,TCGA-ER-A19G-06,SKCM,13.074933762,7.95963304359642
7365,TCGA-ER-A19H-06,SKCM,6.6805875611,8.55999048661763
7366,TCGA-ER-A19J-06,SKCM,5.5233646626,8.47126836719357
7367,TCGA-ER-A19L-06,SKCM,1.4054544956,6.96521049148298
7368,TCGA-ER-A19M-06,SKCM,11.211506801,8.49827475617684
7369,TCGA-ER-A19N-06,SKCM,11.819610446,6.98410488592229
7370,TCGA-ER-A19O-06,SKCM,4.7906161284,5.83824639981573
7371,TCGA-ER-A19P-06,SKCM,10.896477585,7.05838783379972
7372,TCGA-ER-A19Q-06,SKCM,3.2574345755,7.12248236668948
7373,TCGA-ER-A19S-06,SKCM,5.1877261592,7.4760901832205
7374,TCGA-ER-A19T-06,SKCM,0,7.1385371131115
7375,TCGA-ER-A19W-06,SKCM,7.6339248019,7.80982061743548
7376,TCGA-ER-A1A1-06,SKCM,1.6111682215,7.09563959666098
7377,TCGA-ER-A2NC-06,SKCM,9.3200607728,7.25928654015202
7378,TCGA-ER-A2ND-06,SKCM,2.5872578886,7.26339801732355
7379,TCGA-ER-A2NE-06,SKCM,3.3836179238,7.67554350215825
7380,TCGA-ER-A2NF-06,SKCM,0,6.48790981397629
7381,TCGA-ER-A2NG-06,SKCM,6.2942932655,7.18703168616382
7382,TCGA-ER-A2NH-06,SKCM,8.0748307035,7.24535670865369
7383,TCGA-ER-A3ES-06,SKCM,0.5442186085,7.11727958055574
7384,TCGA-ER-A3ET-06,SKCM,2.5079423782,7.28620027981632
7385,TCGA-ER-A3EV-06,SKCM,2.2145628938,7.14061917186265
7386,TCGA-ER-A3PL-06,SKCM,8.1103973382,7.55574107039621
7387,TCGA-ER-A42K-06,SKCM,4.5855206625,9.32262218745874
7388,TCGA-ER-A42L-06,SKCM,20.695232319,7.44505021908302
7389,TCGA-FR-A3YN-06,SKCM,13.231246653,7.52280216099285
7390,TCGA-FR-A3YO-06,SKCM,19.400351677,4.87018116567023
7391,TCGA-FR-A44A-06,SKCM,6.8813256048,7.62370425285806
7392,TCGA-FR-A69P-06,SKCM,5.4892190966,8.87491326509408
7393,TCGA-FR-A729-06,SKCM,20.961243199,8.04638365975459
7394,TCGA-FR-A7U8-06,SKCM,0.8691637602,6.64437782203027
7395,TCGA-FR-A7U9-06,SKCM,43.700032153,7.37667243314682
7396,TCGA-FR-A7UA-06,SKCM,4.1867940263,6.85071802797773
7397,TCGA-FR-A8YC-06,SKCM,73.087458683,8.22057391046468
7398,TCGA-FR-A8YD-06,SKCM,2.9448002357,6.5616023684855
7399,TCGA-FR-A8YE-06,SKCM,7.709298706,7.24897553892937
7400,TCGA-FS-A1YW-06,SKCM,3.921763434,7.35988036382078
7401,TCGA-FS-A1YX-06,SKCM,0.6880764576,7.17840423294501
7402,TCGA-FS-A1YY-06,SKCM,4.8026712276,6.9052335660967
7403,TCGA-FS-A1Z0-06,SKCM,6.7648283791,7.94447329621
7404,TCGA-FS-A1Z3-06,SKCM,25.696568427,8.21184033118065
7405,TCGA-FS-A1Z4-06,SKCM,1.0602210397,8.06627760953289
7406,TCGA-FS-A1Z7-06,SKCM,4.5747866914,9.42710397788137
7407,TCGA-FS-A1ZA-06,SKCM,31.557763436,7.52874763770516
7408,TCGA-FS-A1ZB-06,SKCM,5.6973954829,6.46169813214414
7409,TCGA-FS-A1ZC-06,SKCM,17.220057101,8.12115658587875
7410,TCGA-FS-A1ZD-06,SKCM,6.3969241874,8.25230479445599
7411,TCGA-FS-A1ZE-06,SKCM,3.3052671487,9.29734815825266
7412,TCGA-FS-A1ZF-06,SKCM,4.9161328716,7.60419530878062
7413,TCGA-FS-A1ZG-06,SKCM,0.9345446278,7.90212620159104
7414,TCGA-FS-A1ZH-06,SKCM,0.7622397453,7.93556974056829
7415,TCGA-FS-A1ZJ-06,SKCM,1.6514370025,7.01987760003355
7416,TCGA-FS-A1ZK-06,SKCM,38.121696623,7.26299648316087
7417,TCGA-FS-A1ZM-06,SKCM,6.3017622248,8.07766899004073
7418,TCGA-FS-A1ZP-06,SKCM,10.714345627,6.90370443777624
7419,TCGA-FS-A1ZQ-06,SKCM,12.018101987,5.91710315393691
7420,TCGA-FS-A1ZR-06,SKCM,3.5648580422,7.9859715823516
7421,TCGA-FS-A1ZS-06,SKCM,6.6463274553,7.43003110171146
7422,TCGA-FS-A1ZT-06,SKCM,4.2616037693,7.88411582140084
7423,TCGA-FS-A1ZU-06,SKCM,1.1703156212,7.574611888878
7424,TCGA-FS-A1ZW-06,SKCM,16.461977548,7.5585239466091
7425,TCGA-FS-A1ZY-06,SKCM,0.7870355627,7.46008025390053
7426,TCGA-FS-A1ZZ-06,SKCM,36.946649069,9.11248675509515
7427,TCGA-FS-A4F0-06,SKCM,12.774398904,8.16831449812292
7428,TCGA-FS-A4F2-06,SKCM,0,7.60539394720081
7429,TCGA-FS-A4F4-06,SKCM,1.1251865157,5.64523414443474
7430,TCGA-FS-A4F5-06,SKCM,20.111327227,8.01065819793529
7431,TCGA-FS-A4F8-06,SKCM,4.3880061787,7.38838273350484
7432,TCGA-FS-A4F9-06,SKCM,10.754726606,7.21643518997331
7433,TCGA-FS-A4FB-06,SKCM,4.7991367402,7.77709043447971
7434,TCGA-FS-A4FC-06,SKCM,16.770056824,8.12681914471751
7435,TCGA-FS-A4FD-06,SKCM,11.563557749,7.36378613378554
